id,alpha,beta,mu_c,characteristic_time,peak_amplitude,tau,X^2,bic
101.0,0.08288856023431915,0.3756141892515547,0.20281050997338668,0.5582343492149331,0.0834563764771172,0.2796093739083312,107.13277979876041,2288.2434619355927
102.0,0.07026587735114631,0.4239518632181837,0.21569151301032574,0.545021582983204,0.04046654859082616,0.2699689760543131,48.012995948425555,2107.025604196118
103.0,0.0701142209187754,0.32574253403482223,0.20043251894598446,0.04873603090525652,0.0287997716243876,0.1968278466426464,124.88683144261468,2333.427586563429
104.0,0.07649757043441935,0.23497985601712723,0.33477683454080354,0.4773501645391052,0.016533995681801972,0.21318231039938995,56.154823623679626,2214.494905236805
105.0,0.08212509429654283,0.38401707389428746,0.2628344057811789,0.6782322729743611,0.05826924689743829,0.2682102126655943,102.25167414770092,2130.7424075578588
106.0,0.07584532319198947,0.2110135744557725,0.36295241027715097,0.50872516755569,0.016341660738469682,0.2436215655790367,81.58899416909915,2251.0079413932012
107.0,0.07283023335532426,0.3796907802333872,0.33174745445619863,0.9879282235063838,0.05140399219005809,0.26565785210384296,85.23496582382714,2124.8089340681604
108.0,0.2634743266692427,0.7177541023670911,0.36116024318351214,0.4006199346966329,0.16361871931473998,0.2676402722575431,69.37843975007033,1916.5235814976966
109.0,0.0946199667818525,0.24628292988459577,0.3624089084302815,0.6173979001165668,0.04777176920309459,0.17685119922839107,123.85444022675003,2226.3792578314774
110.0,0.07226504901118425,0.33094217556845423,0.3353880490400962,0.4109985016612494,0.13297313192940263,0.2647297589959793,56.1153581060727,2127.3221595307564
111.0,0.10039004199397626,0.3180040431792117,0.301854619686198,0.5433111029842591,0.08993458854820367,0.2825512776422316,79.70869402456974,2095.56271455098
113.0,0.08055447606424773,0.3218182487305597,0.29388990438428847,0.7619729578019002,0.05767782145316111,0.27719460058354634,86.92828815547453,2162.1967964892324
114.0,0.07898315606941489,0.3290102661298358,0.2504831858675617,0.6054851583779843,0.02305529154917335,0.21831129304554966,130.25857712936138,2264.674606096092
115.0,0.08764775291166493,0.30382635416839454,0.29919670906620766,0.564014107508079,0.03808867348820172,0.22851336019607515,84.44753073926957,2164.058855150793
116.0,0.20213110767473774,0.10019451486244335,0.6394734862720779,0.3819605125722878,0.06696113304679399,0.1655787729065246,166.22094133041472,2124.1820647789314
117.0,0.15977811278523468,0.08805779081877285,0.7609159601344798,0.8491221489222416,0.02324009327476828,0.17789209824038438,167.67385689948767,2169.082893782738
118.0,0.09724125684291413,0.244779649422584,0.39936780155027396,0.9661902798221784,0.06249366312834975,0.20592190941843763,136.41549919540589,2178.6683927570593
119.0,0.09043407886854252,0.32235410708282963,0.31415735918939103,0.6766957591532092,0.046852321270394626,0.28277287115288063,60.32601081164107,2070.7705856763696
120.0,0.07332819207393798,0.34860233534123647,0.3437880479703813,0.42616467394511137,0.07459188603549044,0.2425041190797691,73.16976449464394,2110.026802961192
122.0,0.07805207485991814,0.2482169783360028,0.4744373323615704,0.9804940883452551,0.12127361633782201,0.2414669306625294,123.20793604069827,2149.3141088510847
123.0,0.07771353095982955,0.42556975068262604,0.24504186363436287,0.5286582574360342,0.07471949697664138,0.28812036268323166,78.63566341401531,2148.2857991072483
124.0,0.07440657190197383,0.40307908446465435,0.23236880416286698,0.3769291927228924,0.1358409767785138,0.23801673609024293,160.21838810415906,2221.287994977541
125.0,0.0803887630066785,0.2350969688677746,0.462901523606775,0.8197726303439152,0.10012251633502593,0.22368357903252467,69.60738778059908,2112.807564787819
126.0,0.08537125170105678,0.4715169688493735,0.30147466764117015,0.6344463558700166,0.05063861882919521,0.3009323565307895,31.86033837921286,2000.2027989056155
127.0,0.1071198580629498,0.19267582963764884,0.4573378443603575,0.7679178457955264,0.044375898566828026,0.1922524440957062,90.91217965403749,2078.347425918746
128.0,0.09217522778872445,0.2514447196407942,0.3141113708012859,0.8057364386637581,0.028380449786154616,0.19093556263964068,84.19990221390779,2206.208816909079
129.0,0.09905961817252257,0.18975530613201935,0.4309945892487615,0.8612029695397994,0.08997459263774854,0.22280303704021678,165.13265503812272,2215.486399742918
130.0,0.08917929105313308,0.2999997338054149,0.3190933309870817,0.5858427816217037,0.054421508754845166,0.22091791818168918,96.20333594454063,2188.3157580695497
131.0,0.0763949053836031,0.3333914901716494,0.3544422238588305,0.7094041321021293,0.05253084225564783,0.2540317280000826,68.50915792539058,2048.71620945241
132.0,0.07354450145319683,0.3276833500799762,0.21327860626745593,0.9798623926579855,0.02836148991995624,0.16996095932211877,139.19882016698367,2352.6796054169085
133.0,0.09121747030304117,0.20076732802783026,0.33064211026569695,0.6336169540334354,0.0151275719715519,0.17332007352013065,167.020456278195,2332.4083386520083
134.0,0.08183559117325498,0.2687695145605947,0.3111105867003531,0.674151869155273,0.01612858527229033,0.2041081703701627,104.60366752628359,2222.3152692569793
135.0,0.08830067034462535,0.13186659556332253,0.7327606641828445,0.4110618327941854,0.017990278489038003,0.2553388452139463,161.37520116333587,2106.575741241768
136.0,0.1516651586461224,0.12873000172536864,0.7256744216914089,0.8262005575319704,0.04255811924016223,0.1768281524985632,216.49203938716923,2211.4772053503884
137.0,0.07248949207770186,0.37598273597394954,0.3380424771570401,0.6034534918074793,0.07961092534663641,0.25355090510798756,41.36975044138996,2062.4169689273185
138.0,0.15223452092316284,0.12530445119240852,0.6596199990398284,0.9068712184110802,0.11875375674854037,0.2562307116435227,74.08118691460518,1994.5861015685578
139.0,0.09014739844780956,0.18663587075798915,0.35804340388168165,0.9487341716428006,0.0356567317528467,0.1983550784534154,132.55415631873973,2251.6153289004424
140.0,0.07040767236079498,0.406942996786366,0.2835036536330504,0.33461326305429545,0.03476848778783545,0.24081252328213132,157.11817576566142,2227.5920704428854
141.0,0.0709747041852394,0.19440833376798994,0.2958898290238139,0.031400662139807856,0.10222171665684397,0.17340230112298038,171.0267883555324,2349.5386336833817
142.0,0.07256924249935892,0.3804425654701606,0.34412291753207314,0.45614628403041,0.056618360348276,0.26981462793243355,49.069407790969514,1982.3003513771278
143.0,0.09523480823066327,0.24412687438791159,0.424324832567672,0.8457362363550829,0.11060792228987402,0.25764570568975304,99.09539030221397,2147.859618543001
144.0,0.0885142610667885,0.2754875847484511,0.28074985755616205,0.017047609748810144,0.2560781515394517,0.1616293043417937,113.01884453264822,2262.22028121841
145.0,0.07998266726598277,0.30966323578950733,0.36232164405184214,0.874295061071984,0.16058807801976252,0.24057749484986612,130.4349204783027,2195.3730883019907
146.0,0.08676973518725895,0.3388917089453248,0.34034889918031996,0.7577010041469323,0.09324515108139274,0.2702540278187017,63.40855478933889,2048.393647228591
147.0,0.08773582586268153,0.2886842462235848,0.39664357474586687,0.8175950595299244,0.025091014821462337,0.24936891100724656,99.0542764468315,2043.5150703405652
148.0,0.09435279202784494,0.3139836275269848,0.32283630616871006,0.8012958850725037,0.03527821401270484,0.25786930156722315,52.96320732971823,2064.5420444524357
149.0,0.07186477645045614,0.40906181585063933,0.25119093944212084,0.4165460547876833,0.038832894590211636,0.2685943101089517,62.238690503400875,2087.8085499253484
150.0,0.1270268569958093,0.21160785403715665,0.4825804924212721,0.45407832209742216,0.1890819204284364,0.26948272071986085,32.792852588753576,1932.9397786208924
151.0,0.0962494561628913,0.2572880534096626,0.4062888978374105,0.7940496600073179,0.035602251840164106,0.20125821335645458,129.04699049747728,2154.562256770527
152.0,0.09056263984641902,0.1908069064940755,0.43211102005989643,0.8674801712416265,0.05269992718317845,0.22146158248625467,127.0175919656335,2198.4007029347686
153.0,0.08412650337866326,0.3245779684905434,0.3697511610198818,0.6096091058601782,0.0436010282749667,0.24579264400227674,59.071057544710904,2017.0011507824263
154.0,0.10339022830420261,0.2532280538205597,0.4359671634445064,0.7246876174805165,0.06288525406068407,0.24720137580303914,115.3770026983835,2116.064281669306
155.0,0.08294956182925223,0.4077717801421611,0.3031420892425381,0.41861184868077317,0.2152444937596613,0.2758028410175238,50.94680641754816,2044.9932937076494
156.0,0.0776802986506967,0.288204594657294,0.2420227573132519,0.787075812646223,0.05546191070859327,0.21369104859643628,150.3132424464173,2296.543163578267
157.0,0.0713048804614502,0.3619778722246975,0.2957688414714687,0.3253737087760523,0.01523832833359276,0.23682627622835334,92.98843411479137,2132.107591200686
